x,y
221.8288744,262.3040043
235.4515438,112.3524441
125.5823308,226.9771141
211.636555,277.1865644
158.4030719,242.0200018
194.6331324,209.2740421
209.141807,372.7479425
174.5845655,146.6795655
219.2392402,80.41798384
217.6094863,283.2050001
174.0022271,219.6965792
233.0482039,127.2681866
198.1346037,71.46456095
170.7784715,231.9268645
124.3375467,256.362314
252.332672,185.1617709
215.0572634,84.59247835
158.5647411,251.4737575
222.4490679,111.5931872
179.3175935,286.0464852
204.9392243,113.7315159
165.4348767,244.7986403
229.493755,211.209911
198.4378486,93.91763085
226.2246306,96.70218099
191.5153114,270.6287293
228.11566,238.2352327
158.103308,225.0982081
181.5046439,214.4390552
192.240362,361.583058
178.3940536,254.8978966
175.2773024,173.7879201
160.4363688,210.9670973
261.3437731,215.1902444
179.4942656,207.9345035
241.4587341,172.9546012
194.4002883,331.7254143
186.7306072,167.1142942
212.825051,313.7063165
179.5656472,175.0469708
211.7548248,112.0513352
233.8591665,121.2655432
151.4172704,222.6555905
222.010236,279.8464601
246.5903863,230.4156974
121.0009974,269.2707086
195.2439165,166.8478074
216.2632742,194.8302132
113.0182431,250.017618
201.3255908,110.1625786
196.019026,217.2309234
217.5342053,94.71461519
117.855472,261.3907605
197.542104,350.6791704
222.2937237,310.4992748
190.8396338,234.5865709
132.9643384,221.7801174
192.4174907,136.7460903
169.9286067,260.5982854
185.9788214,267.5091097
175.1501663,223.3477594
244.0523138,168.9908916
230.5553134,264.6112433
214.9063238,317.8644246
149.8590757,268.2705338
161.1904805,232.7594382
209.5218316,372.5787024
200.7502196,109.6485446
197.8721428,91.08678288
234.6063516,228.8016794
118.7625095,275.0792538
209.2173785,95.59741339
199.5823941,96.16719043
199.2514926,149.13317
169.1229113,219.694791
176.4300565,247.1229212
178.9818432,209.3995541
186.7316414,159.7723699
162.19017,247.6193804
167.6098125,283.218516
221.030143,267.0034578
211.112639,157.1307117
164.1844815,222.1252815
235.629945,128.1339485
263.4881759,213.9203369
263.3959591,225.6924902
221.6478211,187.300122
163.4797964,255.0716754
184.5569979,264.4124683
146.094341,256.5476782
223.7696982,171.4695283
214.7074376,258.5445004
135.321648,244.6890583
147.5352143,249.9661108
147.4386147,266.2003772
192.7595828,212.3938259
196.0359872,320.3616438
135.6510864,223.6833736
251.2899134,172.4689092
254.8159325,188.6274667
225.4629415,356.376166
208.8718027,226.2626375
255.680851,249.5672817
226.8644314,197.468429
190.4248333,107.9227692
200.9058837,219.0946359
98.66996542,265.7409678
144.8503472,261.1477298
175.3212131,290.3063512
172.7456323,253.3686383
136.1851637,243.8502403
194.810885,194.080251
179.5512485,232.5475444
212.2465603,133.2722175
235.0278073,250.7841327
150.2021422,281.4112478
243.2339677,168.4526365
125.8470878,291.855069
181.1488098,292.0319254
180.5302881,248.0619149
181.5943775,287.8743903
104.8584193,262.0853487
232.4461831,261.5714807
178.3119339,86.79573697
166.6957666,209.5368028
223.9131543,270.3550296
150.2638134,257.3813828
181.1746587,279.3958336
221.8659772,283.5402206
171.8420554,246.18777
188.8997473,259.2847029
233.0919662,282.9366552
201.2522279,101.6655304
183.122485,327.0787751
167.7037319,219.4467694
124.0013004,241.8627811
198.8445745,333.8057188
234.6099297,218.3188735
243.3743186,102.0526477
166.2755431,235.9218097
226.5819709,283.2795612
142.4089833,270.2187961
256.8005891,249.1949157
226.1243851,148.2509581
191.6535965,122.2400196
233.1610624,238.3707878
245.7815734,216.7603156
199.1200582,319.0120108
173.20058,203.5138059
233.5102756,144.4604952
161.9539348,269.0247207
207.1212835,156.3630921
218.009334,334.3919975
139.1899592,279.4577003
195.9699028,341.1218403
191.6666907,200.4889679
220.9474886,206.6057294
227.7153941,230.91089
231.6514537,149.3004353
208.2302658,324.2376089
197.6662505,167.7773755
194.4211191,75.8313877
240.2360318,133.8872242
138.5531322,243.9872843
213.659119,245.2424714
181.8784797,243.8275754
213.6422571,299.0905464
244.1769111,191.5605633
196.0877789,158.9446159
134.1247984,244.4673846
196.9257458,250.804497
218.5839668,184.6473857
190.504569,86.77488415
220.7382922,145.6791509
165.7045426,208.8094387
153.7640145,235.03609
259.4755713,228.7143264
183.2311882,269.1347049
179.8675815,168.9681311
203.4210046,312.2066456
250.4940416,237.095222
199.0934476,344.8857116
243.3024989,138.3453008
153.0029686,199.0334201
153.0256727,241.2658924
226.8605355,118.6764075
210.4917895,271.8371347
191.1257034,52.7126558
180.7210901,307.6320691
203.496407,264.94089
161.34324,225.0436212
223.9771031,338.5415241
156.6860216,279.9122186
216.3745035,148.5356912
221.3508225,247.3459697
217.6725136,360.9646779
166.2415239,268.1299439
189.1259489,100.1094986
221.1798859,236.2913465
191.4972455,287.7003079
159.621993,271.3933368
126.8299702,245.483924
140.2896552,280.2405943
205.5854417,164.5157742
179.0294151,163.2071444
227.3686257,134.2177635
201.9329402,215.8513338
193.845357,248.6784073
221.8572235,104.8854566
247.599461,253.5661925
192.7201336,68.12026239
250.8283077,177.1648518
238.9625592,174.3748141
160.3750469,291.764329
205.7317383,323.913747
142.0253382,275.0017279
230.1741532,249.1276518
186.1348006,269.9887443
228.5338838,196.7127964
213.6370968,270.6912518
230.8001785,134.6300543
172.1935864,210.6265155
219.0719508,193.9783973
217.68221,212.9999507
216.8198666,144.9143511
167.3728475,257.798411
187.1934255,192.3505965
171.6873364,278.2175233
241.0267919,196.0414273
231.7434233,247.8350281
207.14207,114.3633052
207.4327177,369.4138798
134.5829306,231.9838468
204.6783252,263.7967754
202.0374271,233.9251341
194.6570272,116.3676095
154.3683256,262.5897758
125.0896181,260.5830822
178.3526435,328.6723666
135.5157678,274.8725861
207.7013427,270.6384371
163.9172419,282.5801037
228.4355737,158.3435649
153.3594434,250.9648336
239.9373366,181.7285185
190.6025897,224.5398914
154.9003564,267.7629614
198.071988,153.789071
189.4942421,271.1580519
143.7093994,269.3049223
213.9441444,154.4940747
202.8870756,126.5423814
205.6212453,321.999293
154.167465,113.8188102
182.2810896,314.231963
227.9209265,219.8082458
184.3850723,200.6425822
224.767462,182.1669044
156.5313153,295.4207801
206.918259,286.1803483
223.1880225,177.5709805
218.5341293,361.8882747
185.8596266,233.5478258
163.0627019,231.4615718
149.8224,262.8099458
228.925988,192.3919582
212.1014807,152.8618608
214.3829149,306.4394191
145.4353407,254.6578605
213.0143964,110.9008111
191.8896691,226.6365282
240.0443789,271.0793869
201.7260032,297.69248
164.2746614,214.2729512
224.5966527,212.8471716
142.9313901,256.8537575
237.1626894,252.2289766
222.2075222,123.4920407
222.9775346,138.1766085
171.0148706,246.9912695
138.9852437,253.1637581
226.0691671,191.4763694
241.0287398,158.1109094
189.1443639,215.3824718
128.6672113,266.4838156
231.8511365,278.0283616
186.0505517,224.5217826
198.0605552,335.7379934
212.5976783,379.6361613
123.967311,253.8212755
192.213238,174.7016707
185.0819414,93.72985998
201.426165,327.9796667
196.4869465,207.3457406
126.6077192,226.3149274
224.0211465,82.71303868
229.7515918,233.9106049
204.3753697,184.5670832
189.785968,290.4048998
215.7794961,326.0115007
268.5983223,246.8512432
179.2504548,218.5734015
123.8365559,278.4952466
225.4858963,362.7957618
216.5115974,337.5232397
191.2301236,192.7991954
216.3118477,262.0659635
174.6637652,227.3559671
196.0782351,322.7783422
117.4645138,244.8236066
162.3011499,279.0994285
245.7705887,255.0879507
172.6905184,231.1381538
193.199871,213.6487104
116.849221,277.8847012
182.9325473,165.973297
188.1214388,137.9500036
228.192757,116.9865331
157.5509433,264.3322241
153.0054609,241.9808192
203.6389691,307.701506
233.127936,101.1356844
214.8578862,212.362797
231.0915827,304.3461339
191.2881466,75.20786394
244.2971495,253.3773164
228.4517284,259.3205505
214.1143672,278.9601475
168.0314786,211.1234384
266.0290484,251.7001029
265.3905588,174.723734
171.5914045,281.4451927
224.2500053,220.3769417
153.4311474,209.5828456
200.9617382,313.4780269
219.6709265,169.2525871
120.1626749,273.4579193
151.8995627,237.692916
192.9699292,271.7163333
242.5310019,224.7207781
237.0855736,352.4597326
217.1904016,178.8288126
136.9676651,232.1706769
136.7045082,228.076998
236.5117385,252.1394593
172.6910082,279.8182127
174.9914292,258.3116771
105.4098855,273.6534144
192.9484625,131.7317894
225.0019987,323.4786718
248.8444907,110.4189658
269.8137221,225.6692319
233.8246761,262.1245947
194.6842784,204.314699
167.4912952,192.1382485
144.2031497,221.4818597
165.8496579,235.1343832
165.2032668,234.4630398
258.2994797,244.4815853
155.369103,258.1022136
171.7184622,195.3936616
230.9863704,130.4821635
181.2060688,214.5846924
219.2234272,194.4470241
128.9243454,291.0183204
201.8588813,281.3490943
170.6159435,278.2773163
228.2911955,239.9395552
141.9271207,265.1681598
237.4262534,208.7236127
162.7912766,233.5082977
114.1889356,264.7437366
208.1672831,333.5513483
210.9220298,337.8542258
210.9592706,211.3039581
132.5187937,272.1895289
185.5511163,308.3077233
194.8184212,246.4421374
178.0258321,299.4874066
193.4362141,209.4186847
159.6456246,282.0346248
213.2174317,365.9336577
151.8864419,288.8100306
165.1738533,238.8398559
128.7521123,274.2987305
216.3045037,212.945033
250.0782474,181.9178674
239.3292263,163.5806755
208.1107492,75.58442097
229.3132628,275.5514266
240.8243664,109.1381083
196.9469302,118.0343339
126.1840505,251.0624071
154.0080661,210.4879395
235.4718493,260.927161
220.2148224,353.2339409
196.8861645,278.5708215
154.2544183,218.2996852
174.7703437,83.48200049
214.0333633,270.7594985
225.5061155,219.8118574
243.4200975,250.3449933
196.2692023,175.3963809
213.4719148,144.3863879
166.3337529,224.0532819
218.5317673,85.16185565
248.2231428,255.2384283
186.3451523,236.8383714
160.4669936,239.1430962
237.7809013,263.5579275
239.6409421,128.5246263
208.1578827,85.10046599
204.7350075,324.4812987
175.8647424,251.2647876
204.0299997,167.7517898
195.5545941,270.7722805
209.9531614,91.52773394
109.3715712,263.8555068
243.870088,307.4885293
247.2742739,240.1487051
185.8878532,216.9430715
194.5596089,200.4049877
208.8942851,263.5369679
225.4742465,329.0981868
183.3616322,156.1804135
234.1817148,128.1133831
258.9701742,173.2157676
222.9584306,199.1914264
215.4712273,347.1665915
273.235432,223.1051331
195.1672033,256.4241092
185.1698817,236.8015191
174.6553317,286.337589
199.4302854,254.5244296
210.594118,319.006919
156.32598,261.9931183
253.2522212,123.5739547
245.1815215,111.3381364
177.1251624,258.7347455
222.4629773,194.5575599
250.5054177,115.2094514
252.3669984,212.3163664
217.8729256,375.6023762
170.5903726,248.5819461
179.2138737,232.3138693
191.7874631,276.3452701
167.1902931,187.6151675
122.9536778,274.333365
224.6092136,244.0740335
214.3385418,139.0328605
252.4168647,227.512314
184.9291927,217.3750638
154.4493495,226.5406194
168.0393293,211.8852854
149.8684608,259.6949934
241.2618133,179.2018202
226.6662322,167.6757736
197.4635963,314.9884452
189.5876871,335.8697479
200.235305,156.745368
144.6787542,245.5122795
153.879969,258.173864
200.0309103,99.86228589
208.9154516,138.5021113
185.4382148,87.35388609
143.1260081,193.3975217
224.3680249,193.1019807
174.7921522,213.1131824
189.6001386,229.9126782
161.0259146,296.7427568
175.7304334,264.6449931
234.8071636,121.4820145
122.3799831,265.8057298
151.0274319,256.6735866
194.9130717,90.71142034
125.0335022,239.2749538
143.5896448,267.0196956
189.7286372,339.8234736
171.4876117,134.785848
189.6839265,289.0581418
251.9730647,174.4301137
159.3714053,229.6938571
180.3584571,118.0956814
133.7081001,284.8250592
271.877639,197.6887825
217.7228612,282.7700644
143.2933077,272.1967203
207.8620977,346.2798157
162.3864342,242.4760391
121.3049199,234.5341802
220.1418663,100.8291914
161.121232,258.9416959
219.0811225,138.7611582
132.1706146,235.3230145
116.8717822,271.478036
170.321104,225.6608548
182.223437,276.2869978
202.6152731,343.2819771
180.9495036,241.9446722
218.6863341,233.8473865
187.6949351,236.4456442
133.385966,295.8676291
124.905309,252.9370007
194.9963097,115.6865703
260.4345612,230.968168
167.6462763,273.3618052
177.4848361,220.1961545
171.2050917,297.4039818
174.6904639,196.7628624
219.6940927,133.1567256
152.1904419,255.1896642
234.836979,222.0495526
188.1149498,299.3896578
184.8448198,322.1000879
187.3117162,246.1355797
238.5743962,251.5340548
135.9503486,265.1597275
170.9763199,205.0621044
120.3215848,258.616337
148.112099,251.3534402
225.5305537,102.2587379
194.1104679,229.9441719
184.7223104,224.4825554
173.2855605,192.747707
161.1899069,277.8151406
245.436555,127.7248159
223.966925,280.4867381
247.2342265,93.05159546
193.1106627,115.1432281
226.0002651,181.0181832
231.1165587,359.2598921
233.0995073,154.7977431
241.9783906,171.8694145
182.723605,271.3477366
179.5198337,236.45126
243.276067,121.5743163
212.0193494,135.2300938
223.8934013,160.2037614
232.9275792,196.6148361
231.8132152,245.774264
127.674368,249.7825653
163.5626052,229.6619481
209.6618543,100.8635393
131.261033,234.0082832
189.0876735,84.18957974
248.3724162,198.4580221
178.1474717,231.264231
259.6187463,164.3206665
215.3561381,142.3346728
204.0428358,85.2550097
161.1760286,224.3860903
158.8110904,243.6143108
116.7479794,258.2853694
149.8600691,251.6501715
184.6239127,110.5988113
120.9353721,263.1210677
202.6737779,162.5754201
122.1345995,258.0038583
126.501665,223.0595604
191.2037223,300.4907009
187.1692065,258.8249088
143.8344388,197.945864
203.3747424,86.66318564
130.6505145,242.6467844
222.2439144,360.1120509
197.690304,145.88896
177.2233806,202.8690628
194.5894366,331.4890115
223.3548486,265.4738653
237.9391228,195.3528599
134.0040339,263.0695864
153.2044601,213.0820524
197.412101,260.6472413
206.12201,136.5642575
180.587193,288.4644645
177.7550715,106.8832231
243.5385398,214.2855237
207.23335,222.2503143
167.8917924,262.5083129
125.3899047,226.7009541
219.6653023,232.3482275
230.1035077,144.951843
195.2418915,357.1007343
204.3538933,321.6826879
239.5680019,168.3255504
124.6171348,265.2818041
183.0875528,125.3737263
167.7740768,206.3434158
195.9946419,122.3250979
194.1482676,373.8434694
216.8567943,159.7740471
128.608398,244.9959791
209.6419329,93.76160132
176.7611767,228.6332606
189.3202486,274.332935
232.4969594,120.4775927
176.1887516,269.2303894
224.0122019,251.3484672
210.4443484,334.2881267
185.0637837,295.6813083
225.8491143,128.4682767
250.6177194,242.6414567
186.392971,306.4384005
229.1290483,188.361034
168.0301931,238.7079244
180.5293416,232.8464649
193.6132692,100.8899366
248.164329,198.1627149
252.3533895,155.0368773
125.6314442,261.2544178
